traveler_id,poi_id,interaction_type,timestamp,interaction_weight
U0098,P0331,view,2025-07-10T22:55:00,1
U0046,P0441,dismiss,2025-07-10T23:35:00,-3
U0090,P0271,view,2025-07-11T00:30:00,1
U0068,P0126,view,2025-07-11T00:31:00,1
U0012,P0154,visit,2025-07-11T00:57:00,8
U0063,P0484,visit,2025-07-11T01:28:00,8
U0008,P0393,view,2025-07-11T01:39:00,1
U0043,P0304,view,2025-07-11T03:10:00,1
U0017,P0141,visit,2025-07-11T04:48:00,8
U0028,P0463,visit,2025-07-11T05:45:00,8
U0038,P0380,view,2025-07-11T05:59:00,1
U0084,P0141,click,2025-07-11T06:03:00,2
U0074,P0384,booking,2025-07-11T06:43:00,10
U0025,P0498,share,2025-07-11T09:18:00,5
U0093,P0045,visit,2025-07-11T09:21:00,8
U0030,P0235,share,2025-07-11T09:23:00,5
U0026,P0250,view,2025-07-11T10:38:00,1
U0097,P0053,click,2025-07-11T10:43:00,2
U0047,P0094,view,2025-07-11T12:28:00,1
U0028,P0427,save,2025-07-11T12:31:00,4
U0040,P0165,share,2025-07-11T12:55:00,5
U0004,P0399,visit,2025-07-11T13:09:00,8
U0091,P0477,save,2025-07-11T14:02:00,4
U0001,P0500,view,2025-07-11T14:57:00,1
U0028,P0455,visit,2025-07-11T15:25:00,8
U0046,P0169,view,2025-07-11T17:59:00,1
U0043,P0132,dismiss,2025-07-11T18:11:00,-3
U0061,P0473,save,2025-07-11T19:22:00,4
U0035,P0063,booking,2025-07-11T19:40:00,10
U0070,P0411,click,2025-07-11T20:51:00,2
U0098,P0267,view,2025-07-11T21:43:00,1
U0009,P0283,click,2025-07-11T22:09:00,2
U0045,P0131,visit,2025-07-11T22:55:00,8
U0096,P0286,save,2025-07-12T01:00:00,4
U0077,P0460,click,2025-07-12T01:07:00,2
U0053,P0342,save,2025-07-12T03:12:00,4
U0020,P0247,view,2025-07-12T05:01:00,1
U0011,P0332,dismiss,2025-07-12T05:46:00,-3
U0091,P0201,view,2025-07-12T07:31:00,1
U0077,P0227,dismiss,2025-07-12T08:51:00,-3
U0080,P0259,view,2025-07-12T09:28:00,1
U0092,P0330,visit,2025-07-12T11:30:00,8
U0064,P0338,view,2025-07-12T11:44:00,1
U0057,P0387,save,2025-07-12T12:43:00,4
U0008,P0378,visit,2025-07-12T13:11:00,8
U0045,P0117,click,2025-07-12T13:44:00,2
U0045,P0159,save,2025-07-12T17:01:00,4
U0060,P0468,save,2025-07-12T19:09:00,4
U0072,P0229,share,2025-07-12T20:17:00,5
U0018,P0176,save,2025-07-12T20:34:00,4
U0052,P0497,view,2025-07-12T21:18:00,1
U0063,P0251,view,2025-07-12T21:20:00,1
U0029,P0068,visit,2025-07-12T22:50:00,8
U0080,P0362,view,2025-07-13T00:10:00,1
U0082,P0188,view,2025-07-13T00:20:00,1
U0058,P0323,view,2025-07-13T00:44:00,1
U0099,P0230,view,2025-07-13T01:08:00,1
U0043,P0482,save,2025-07-13T02:31:00,4
U0001,P0193,dismiss,2025-07-13T02:35:00,-3
U0090,P0476,visit,2025-07-13T02:59:00,8
U0078,P0293,view,2025-07-13T03:50:00,1
U0016,P0351,view,2025-07-13T07:16:00,1
U0062,P0022,dismiss,2025-07-13T08:18:00,-3
U0052,P0036,save,2025-07-13T10:30:00,4
U0011,P0447,view,2025-07-13T11:34:00,1
U0014,P0346,view,2025-07-13T11:37:00,1
U0090,P0026,view,2025-07-13T11:44:00,1
U0031,P0134,click,2025-07-13T12:01:00,2
U0086,P0091,view,2025-07-13T13:43:00,1
U0077,P0069,click,2025-07-13T14:29:00,2
U0097,P0251,save,2025-07-13T15:33:00,4
U0093,P0410,click,2025-07-13T15:44:00,2
U0025,P0146,save,2025-07-13T15:53:00,4
U0079,P0113,click,2025-07-13T16:41:00,2
U0063,P0303,dismiss,2025-07-13T16:43:00,-3
U0068,P0277,click,2025-07-13T17:09:00,2
U0085,P0163,visit,2025-07-13T17:36:00,8
U0023,P0155,view,2025-07-13T18:14:00,1
U0022,P0040,visit,2025-07-13T18:24:00,8
U0037,P0268,click,2025-07-13T20:25:00,2
U0097,P0307,visit,2025-07-13T20:39:00,8
U0069,P0373,view,2025-07-13T21:13:00,1
U0008,P0096,click,2025-07-13T21:38:00,2
U0035,P0355,view,2025-07-13T22:08:00,1
U0051,P0289,view,2025-07-13T22:48:00,1
U0100,P0459,view,2025-07-13T23:13:00,1
U0097,P0338,share,2025-07-13T23:42:00,5
U0067,P0490,view,2025-07-14T01:58:00,1
U0032,P0284,view,2025-07-14T01:59:00,1
U0018,P0243,save,2025-07-14T02:48:00,4
U0008,P0063,save,2025-07-14T02:49:00,4
U0055,P0014,view,2025-07-14T02:51:00,1
U0001,P0303,dismiss,2025-07-14T03:22:00,-3
U0012,P0348,booking,2025-07-14T03:35:00,10
U0007,P0445,view,2025-07-14T04:52:00,1
U0030,P0383,view,2025-07-14T05:23:00,1
U0055,P0165,click,2025-07-14T10:13:00,2
U0019,P0087,save,2025-07-14T10:31:00,4
U0066,P0071,view,2025-07-14T12:08:00,1
U0041,P0246,view,2025-07-14T13:25:00,1
U0057,P0348,save,2025-07-14T15:00:00,4
U0093,P0482,click,2025-07-14T16:32:00,2
U0017,P0324,view,2025-07-14T16:45:00,1
U0098,P0288,click,2025-07-14T17:07:00,2
U0005,P0196,save,2025-07-14T17:45:00,4
U0083,P0046,visit,2025-07-14T17:57:00,8
U0041,P0308,click,2025-07-14T18:52:00,2
U0008,P0357,save,2025-07-14T18:53:00,4
U0095,P0413,view,2025-07-14T19:15:00,1
U0037,P0134,share,2025-07-14T20:37:00,5
U0051,P0189,visit,2025-07-14T21:07:00,8
U0035,P0259,booking,2025-07-14T21:43:00,10
U0082,P0305,share,2025-07-14T21:45:00,5
U0038,P0455,click,2025-07-14T22:18:00,2
U0008,P0170,click,2025-07-14T22:50:00,2
U0016,P0495,visit,2025-07-15T00:07:00,8
U0071,P0481,view,2025-07-15T00:44:00,1
U0081,P0217,click,2025-07-15T00:50:00,2
U0067,P0105,click,2025-07-15T01:08:00,2
U0061,P0207,share,2025-07-15T02:27:00,5
U0075,P0139,booking,2025-07-15T03:08:00,10
U0056,P0263,view,2025-07-15T03:09:00,1
U0088,P0429,click,2025-07-15T04:01:00,2
U0015,P0034,click,2025-07-15T06:09:00,2
U0062,P0038,save,2025-07-15T10:19:00,4
U0088,P0472,save,2025-07-15T11:27:00,4
U0061,P0410,save,2025-07-15T12:19:00,4
U0013,P0398,view,2025-07-15T12:26:00,1
U0089,P0372,visit,2025-07-15T13:35:00,8
U0086,P0406,booking,2025-07-15T13:37:00,10
U0028,P0077,view,2025-07-15T13:54:00,1
U0044,P0010,visit,2025-07-15T15:24:00,8
U0028,P0317,view,2025-07-15T16:20:00,1
U0017,P0455,click,2025-07-15T16:43:00,2
U0045,P0487,save,2025-07-15T17:10:00,4
U0004,P0184,click,2025-07-15T18:22:00,2
U0004,P0020,visit,2025-07-15T19:43:00,8
U0022,P0102,click,2025-07-15T19:43:00,2
U0015,P0442,view,2025-07-15T20:50:00,1
U0058,P0313,share,2025-07-15T22:16:00,5
U0046,P0497,share,2025-07-15T23:36:00,5
U0012,P0446,view,2025-07-16T00:02:00,1
U0069,P0304,view,2025-07-16T00:09:00,1
U0058,P0419,click,2025-07-16T02:18:00,2
U0074,P0340,share,2025-07-16T02:47:00,5
U0007,P0301,click,2025-07-16T07:28:00,2
U0050,P0206,view,2025-07-16T07:35:00,1
U0040,P0128,click,2025-07-16T08:40:00,2
U0075,P0217,visit,2025-07-16T12:08:00,8
U0054,P0447,click,2025-07-16T12:37:00,2
U0013,P0372,view,2025-07-16T13:38:00,1
U0035,P0226,view,2025-07-16T13:59:00,1
U0002,P0104,save,2025-07-16T15:25:00,4
U0077,P0329,visit,2025-07-16T15:45:00,8
U0009,P0425,view,2025-07-16T17:32:00,1
U0081,P0305,save,2025-07-16T17:59:00,4
U0054,P0307,view,2025-07-16T19:33:00,1
U0052,P0058,view,2025-07-16T20:36:00,1
U0039,P0210,click,2025-07-16T21:05:00,2
U0002,P0388,visit,2025-07-16T22:09:00,8
U0023,P0081,click,2025-07-16T22:27:00,2
U0094,P0391,save,2025-07-17T00:14:00,4
U0058,P0294,visit,2025-07-17T03:00:00,8
U0084,P0500,visit,2025-07-17T03:53:00,8
U0061,P0360,booking,2025-07-17T03:59:00,10
U0027,P0306,booking,2025-07-17T06:30:00,10
U0093,P0219,view,2025-07-17T07:35:00,1
U0005,P0358,view,2025-07-17T09:16:00,1
U0097,P0263,booking,2025-07-17T09:18:00,10
U0033,P0418,view,2025-07-17T09:38:00,1
U0044,P0399,click,2025-07-17T09:43:00,2
U0006,P0132,view,2025-07-17T10:11:00,1
U0031,P0073,visit,2025-07-17T11:20:00,8
U0066,P0316,visit,2025-07-17T12:15:00,8
U0063,P0399,save,2025-07-17T12:48:00,4
U0045,P0416,save,2025-07-17T13:01:00,4
U0091,P0429,view,2025-07-17T17:16:00,1
U0054,P0206,visit,2025-07-17T17:20:00,8
U0081,P0342,share,2025-07-17T19:30:00,5
U0083,P0212,view,2025-07-17T20:45:00,1
U0048,P0469,view,2025-07-17T20:55:00,1
U0064,P0399,visit,2025-07-17T21:50:00,8
U0038,P0263,share,2025-07-17T22:30:00,5
U0017,P0391,view,2025-07-18T00:35:00,1
U0016,P0058,save,2025-07-18T06:33:00,4
U0050,P0087,visit,2025-07-18T06:52:00,8
U0075,P0243,visit,2025-07-18T06:56:00,8
U0070,P0167,save,2025-07-18T07:22:00,4
U0090,P0489,view,2025-07-18T09:41:00,1
U0083,P0248,save,2025-07-18T10:30:00,4
U0020,P0459,view,2025-07-18T11:08:00,1
U0046,P0158,view,2025-07-18T11:13:00,1
U0068,P0054,view,2025-07-18T11:59:00,1
U0087,P0114,click,2025-07-18T12:02:00,2
U0074,P0178,dismiss,2025-07-18T13:08:00,-3
U0029,P0284,view,2025-07-18T13:20:00,1
U0036,P0165,share,2025-07-18T13:22:00,5
U0093,P0062,visit,2025-07-18T15:16:00,8
U0071,P0024,view,2025-07-18T16:23:00,1
U0047,P0049,booking,2025-07-18T17:40:00,10
U0044,P0206,click,2025-07-18T18:07:00,2
U0085,P0459,dismiss,2025-07-18T18:32:00,-3
U0055,P0469,view,2025-07-18T20:05:00,1
U0076,P0179,click,2025-07-18T20:50:00,2
U0091,P0189,click,2025-07-18T21:36:00,2
U0069,P0030,click,2025-07-18T22:18:00,2
U0046,P0426,click,2025-07-18T23:20:00,2
U0090,P0032,save,2025-07-19T00:12:00,4
U0077,P0365,view,2025-07-19T00:29:00,1
U0032,P0225,view,2025-07-19T00:35:00,1
U0096,P0489,click,2025-07-19T00:35:00,2
U0020,P0492,view,2025-07-19T02:50:00,1
U0025,P0067,view,2025-07-19T03:20:00,1
U0020,P0485,booking,2025-07-19T03:40:00,10
U0030,P0245,click,2025-07-19T04:07:00,2
U0078,P0237,booking,2025-07-19T05:23:00,10
U0076,P0305,view,2025-07-19T05:25:00,1
U0018,P0337,visit,2025-07-19T05:38:00,8
U0082,P0027,visit,2025-07-19T06:00:00,8
U0045,P0341,click,2025-07-19T06:50:00,2
U0008,P0289,share,2025-07-19T10:23:00,5
U0084,P0369,save,2025-07-19T10:51:00,4
U0050,P0001,share,2025-07-19T11:12:00,5
U0071,P0413,share,2025-07-19T11:17:00,5
U0024,P0048,visit,2025-07-19T13:53:00,8
U0043,P0207,save,2025-07-19T14:07:00,4
U0087,P0145,click,2025-07-19T14:26:00,2
U0071,P0029,view,2025-07-19T18:16:00,1
U0099,P0410,visit,2025-07-19T18:59:00,8
U0019,P0254,view,2025-07-19T19:36:00,1
U0088,P0092,visit,2025-07-19T21:03:00,8
U0008,P0092,click,2025-07-19T21:57:00,2
U0074,P0486,click,2025-07-19T23:04:00,2
U0047,P0334,save,2025-07-20T00:23:00,4
U0024,P0071,view,2025-07-20T01:21:00,1
U0027,P0451,dismiss,2025-07-20T02:34:00,-3
U0081,P0085,view,2025-07-20T03:30:00,1
U0084,P0497,save,2025-07-20T05:00:00,4
U0053,P0055,view,2025-07-20T05:03:00,1
U0021,P0475,view,2025-07-20T05:18:00,1
U0061,P0149,booking,2025-07-20T05:58:00,10
U0072,P0379,view,2025-07-20T06:11:00,1
U0014,P0011,view,2025-07-20T07:57:00,1
U0091,P0308,view,2025-07-20T10:49:00,1
U0081,P0466,share,2025-07-20T10:59:00,5
U0052,P0193,click,2025-07-20T11:39:00,2
U0029,P0014,view,2025-07-20T12:04:00,1
U0085,P0283,save,2025-07-20T12:11:00,4
U0027,P0121,booking,2025-07-20T12:13:00,10
U0037,P0398,click,2025-07-20T14:27:00,2
U0049,P0491,share,2025-07-20T16:37:00,5
U0100,P0341,click,2025-07-20T17:46:00,2
U0042,P0020,click,2025-07-20T18:12:00,2
U0056,P0272,view,2025-07-20T18:42:00,1
U0083,P0403,click,2025-07-20T21:38:00,2
U0071,P0018,view,2025-07-20T23:17:00,1
U0024,P0213,share,2025-07-21T01:05:00,5
U0089,P0176,view,2025-07-21T01:39:00,1
U0055,P0448,view,2025-07-21T01:51:00,1
U0010,P0326,click,2025-07-21T02:37:00,2
U0065,P0101,visit,2025-07-21T04:42:00,8
U0094,P0369,click,2025-07-21T06:46:00,2
U0048,P0120,visit,2025-07-21T07:02:00,8
U0046,P0499,visit,2025-07-21T07:36:00,8
U0059,P0393,dismiss,2025-07-21T09:43:00,-3
U0097,P0330,save,2025-07-21T10:12:00,4
U0049,P0123,save,2025-07-21T10:42:00,4
U0059,P0142,share,2025-07-21T11:28:00,5
U0038,P0369,view,2025-07-21T12:49:00,1
U0078,P0028,view,2025-07-21T13:46:00,1
U0068,P0461,view,2025-07-21T14:00:00,1
U0060,P0466,view,2025-07-21T14:48:00,1
U0017,P0158,click,2025-07-21T14:48:00,2
U0088,P0067,click,2025-07-21T15:00:00,2
U0082,P0418,booking,2025-07-21T17:21:00,10
U0089,P0085,view,2025-07-21T17:21:00,1
U0043,P0471,view,2025-07-21T17:41:00,1
U0019,P0462,view,2025-07-21T20:20:00,1
U0057,P0347,visit,2025-07-21T20:24:00,8
U0069,P0459,save,2025-07-21T21:33:00,4
U0053,P0176,view,2025-07-21T21:55:00,1
U0042,P0374,booking,2025-07-21T22:47:00,10
U0004,P0053,view,2025-07-22T00:16:00,1
U0089,P0042,view,2025-07-22T00:28:00,1
U0066,P0009,save,2025-07-22T00:47:00,4
U0075,P0061,click,2025-07-22T03:03:00,2
U0069,P0171,save,2025-07-22T05:10:00,4
U0060,P0029,booking,2025-07-22T06:00:00,10
U0025,P0096,view,2025-07-22T08:37:00,1
U0090,P0257,click,2025-07-22T09:29:00,2
U0025,P0289,view,2025-07-22T10:34:00,1
U0007,P0189,visit,2025-07-22T11:49:00,8
U0022,P0370,view,2025-07-22T12:44:00,1
U0081,P0188,share,2025-07-22T15:25:00,5
U0057,P0114,save,2025-07-22T15:45:00,4
U0041,P0155,dismiss,2025-07-22T15:51:00,-3
U0048,P0109,share,2025-07-22T17:34:00,5
U0005,P0110,view,2025-07-22T19:03:00,1
U0001,P0036,click,2025-07-22T20:29:00,2
U0051,P0041,click,2025-07-22T20:37:00,2
U0076,P0298,view,2025-07-22T22:32:00,1
U0098,P0422,dismiss,2025-07-22T23:36:00,-3
U0033,P0293,share,2025-07-23T00:07:00,5
U0067,P0448,save,2025-07-23T00:09:00,4
U0008,P0107,save,2025-07-23T02:23:00,4
U0083,P0484,booking,2025-07-23T02:25:00,10
U0021,P0149,save,2025-07-23T04:45:00,4
U0008,P0461,view,2025-07-23T07:35:00,1
U0015,P0170,click,2025-07-23T07:48:00,2
U0095,P0288,save,2025-07-23T09:07:00,4
U0080,P0445,view,2025-07-23T09:17:00,1
U0013,P0342,view,2025-07-23T10:18:00,1
U0014,P0129,click,2025-07-23T11:32:00,2
U0011,P0086,visit,2025-07-23T15:31:00,8
U0089,P0073,visit,2025-07-23T15:41:00,8
U0052,P0020,view,2025-07-23T19:05:00,1
U0080,P0327,save,2025-07-23T19:06:00,4
U0057,P0167,view,2025-07-23T20:21:00,1
U0046,P0374,visit,2025-07-23T21:24:00,8
U0069,P0408,view,2025-07-23T21:30:00,1
U0039,P0139,visit,2025-07-23T21:33:00,8
U0075,P0147,share,2025-07-23T22:29:00,5
U0049,P0479,click,2025-07-23T22:55:00,2
U0098,P0233,save,2025-07-24T00:05:00,4
U0071,P0256,visit,2025-07-24T00:16:00,8
U0071,P0299,view,2025-07-24T03:59:00,1
U0073,P0478,share,2025-07-24T04:53:00,5
U0037,P0435,view,2025-07-24T08:58:00,1
U0078,P0042,view,2025-07-24T09:49:00,1
U0002,P0438,visit,2025-07-24T10:17:00,8
U0082,P0274,save,2025-07-24T12:49:00,4
U0024,P0097,view,2025-07-24T15:32:00,1
U0030,P0378,share,2025-07-24T16:46:00,5
U0064,P0156,save,2025-07-24T17:24:00,4
U0061,P0218,visit,2025-07-24T19:09:00,8
U0093,P0316,view,2025-07-24T19:28:00,1
U0080,P0180,save,2025-07-24T19:39:00,4
U0051,P0327,dismiss,2025-07-24T19:43:00,-3
U0061,P0132,visit,2025-07-24T21:20:00,8
U0001,P0499,click,2025-07-24T21:41:00,2
U0088,P0215,share,2025-07-24T22:38:00,5
U0006,P0273,view,2025-07-24T23:28:00,1
U0074,P0283,save,2025-07-25T01:21:00,4
U0053,P0375,view,2025-07-25T03:29:00,1
U0042,P0187,booking,2025-07-25T03:46:00,10
U0072,P0068,save,2025-07-25T04:33:00,4
U0099,P0099,dismiss,2025-07-25T04:45:00,-3
U0070,P0489,dismiss,2025-07-25T06:04:00,-3
U0023,P0472,dismiss,2025-07-25T06:40:00,-3
U0089,P0233,view,2025-07-25T08:06:00,1
U0015,P0181,view,2025-07-25T08:28:00,1
U0066,P0459,view,2025-07-25T08:44:00,1
U0075,P0042,click,2025-07-25T09:46:00,2
U0020,P0323,save,2025-07-25T10:07:00,4
U0030,P0240,visit,2025-07-25T11:00:00,8
U0065,P0267,visit,2025-07-25T11:10:00,8
U0042,P0499,click,2025-07-25T11:49:00,2
U0099,P0030,booking,2025-07-25T12:14:00,10
U0076,P0290,view,2025-07-25T12:45:00,1
U0078,P0210,visit,2025-07-25T13:57:00,8
U0069,P0035,click,2025-07-25T15:26:00,2
U0085,P0207,click,2025-07-25T20:03:00,2
U0072,P0448,share,2025-07-25T21:46:00,5
U0091,P0445,view,2025-07-25T22:56:00,1
U0046,P0251,view,2025-07-26T00:44:00,1
U0050,P0104,click,2025-07-26T01:19:00,2
U0043,P0407,share,2025-07-26T01:22:00,5
U0033,P0474,view,2025-07-26T01:57:00,1
U0035,P0150,save,2025-07-26T02:02:00,4
U0077,P0257,view,2025-07-26T03:17:00,1
U0079,P0136,click,2025-07-26T04:48:00,2
U0019,P0187,save,2025-07-26T04:54:00,4
U0069,P0394,save,2025-07-26T04:57:00,4
U0058,P0416,view,2025-07-26T05:00:00,1
U0064,P0351,view,2025-07-26T05:25:00,1
U0056,P0212,share,2025-07-26T05:52:00,5
U0087,P0401,share,2025-07-26T10:38:00,5
U0048,P0032,visit,2025-07-26T10:51:00,8
U0013,P0293,view,2025-07-26T13:02:00,1
U0012,P0315,click,2025-07-26T13:30:00,2
U0091,P0226,click,2025-07-26T14:29:00,2
U0045,P0373,visit,2025-07-26T14:55:00,8
U0048,P0411,visit,2025-07-26T16:29:00,8
U0015,P0226,visit,2025-07-26T18:00:00,8
U0037,P0299,click,2025-07-26T19:53:00,2
U0041,P0092,view,2025-07-26T20:23:00,1
U0089,P0386,view,2025-07-26T20:44:00,1
U0002,P0011,dismiss,2025-07-26T22:18:00,-3
U0069,P0419,save,2025-07-26T22:50:00,4
U0039,P0183,view,2025-07-27T00:10:00,1
U0030,P0491,click,2025-07-27T00:39:00,2
U0097,P0495,view,2025-07-27T03:57:00,1
U0096,P0165,click,2025-07-27T05:21:00,2
U0074,P0048,visit,2025-07-27T05:55:00,8
U0075,P0024,view,2025-07-27T06:51:00,1
U0048,P0186,booking,2025-07-27T08:33:00,10
U0046,P0351,view,2025-07-27T09:52:00,1
U0068,P0004,dismiss,2025-07-27T12:16:00,-3
U0008,P0102,view,2025-07-27T12:24:00,1
U0034,P0075,view,2025-07-27T12:25:00,1
U0051,P0015,save,2025-07-27T12:36:00,4
U0080,P0262,visit,2025-07-27T12:38:00,8
U0057,P0284,view,2025-07-27T12:50:00,1
U0081,P0025,visit,2025-07-27T12:57:00,8
U0007,P0457,view,2025-07-27T13:32:00,1
U0008,P0431,click,2025-07-27T14:36:00,2
U0095,P0402,save,2025-07-27T15:08:00,4
U0053,P0413,view,2025-07-27T18:09:00,1
U0070,P0300,view,2025-07-27T18:32:00,1
U0078,P0013,click,2025-07-27T18:44:00,2
U0007,P0201,view,2025-07-27T21:32:00,1
U0024,P0266,visit,2025-07-27T21:47:00,8
U0089,P0270,save,2025-07-27T22:15:00,4
U0067,P0284,share,2025-07-27T22:18:00,5
U0059,P0472,view,2025-07-27T22:39:00,1
U0092,P0358,view,2025-07-27T22:54:00,1
U0100,P0473,visit,2025-07-28T00:05:00,8
U0037,P0183,share,2025-07-28T00:17:00,5
U0050,P0302,view,2025-07-28T00:43:00,1
U0091,P0480,view,2025-07-28T02:13:00,1
U0094,P0326,visit,2025-07-28T03:10:00,8
U0067,P0113,share,2025-07-28T03:31:00,5
U0022,P0311,visit,2025-07-28T03:48:00,8
U0084,P0058,view,2025-07-28T04:43:00,1
U0073,P0174,view,2025-07-28T05:12:00,1
U0074,P0153,save,2025-07-28T05:15:00,4
U0048,P0306,click,2025-07-28T05:32:00,2
U0001,P0441,view,2025-07-28T06:06:00,1
U0052,P0374,view,2025-07-28T06:10:00,1
U0061,P0221,save,2025-07-28T06:12:00,4
U0085,P0192,visit,2025-07-28T06:53:00,8
U0085,P0006,booking,2025-07-28T07:06:00,10
U0062,P0423,view,2025-07-28T07:22:00,1
U0004,P0324,view,2025-07-28T08:02:00,1
U0096,P0228,click,2025-07-28T09:09:00,2
U0069,P0432,save,2025-07-28T09:52:00,4
U0022,P0262,visit,2025-07-28T09:54:00,8
U0043,P0312,view,2025-07-28T12:44:00,1
U0087,P0287,save,2025-07-28T13:19:00,4
U0025,P0155,view,2025-07-28T14:05:00,1
U0079,P0448,share,2025-07-28T17:16:00,5
U0037,P0412,click,2025-07-28T17:17:00,2
U0035,P0084,click,2025-07-28T18:34:00,2
U0064,P0371,save,2025-07-28T18:39:00,4
U0040,P0229,click,2025-07-28T19:17:00,2
U0096,P0250,share,2025-07-28T19:36:00,5
U0052,P0320,click,2025-07-28T19:44:00,2
U0002,P0296,visit,2025-07-28T19:47:00,8
U0025,P0478,save,2025-07-28T20:14:00,4
U0036,P0138,view,2025-07-28T21:37:00,1
U0088,P0480,save,2025-07-28T23:53:00,4
U0068,P0265,share,2025-07-29T00:03:00,5
U0094,P0206,booking,2025-07-29T00:24:00,10
U0013,P0244,dismiss,2025-07-29T03:16:00,-3
U0064,P0193,save,2025-07-29T03:29:00,4
U0074,P0313,save,2025-07-29T03:51:00,4
U0037,P0103,save,2025-07-29T07:36:00,4
U0065,P0496,view,2025-07-29T10:53:00,1
U0087,P0065,view,2025-07-29T11:25:00,1
U0044,P0500,share,2025-07-29T11:41:00,5
U0025,P0265,click,2025-07-29T12:14:00,2
U0073,P0215,visit,2025-07-29T13:06:00,8
U0036,P0186,booking,2025-07-29T13:32:00,10
U0086,P0430,view,2025-07-29T13:54:00,1
U0063,P0172,view,2025-07-29T14:28:00,1
U0028,P0058,view,2025-07-29T14:40:00,1
U0055,P0138,view,2025-07-29T14:48:00,1
U0045,P0473,save,2025-07-29T14:56:00,4
U0078,P0103,click,2025-07-29T15:02:00,2
U0068,P0107,visit,2025-07-29T17:28:00,8
U0091,P0185,visit,2025-07-29T17:30:00,8
U0094,P0017,view,2025-07-29T17:35:00,1
U0099,P0439,click,2025-07-29T17:51:00,2
U0006,P0009,share,2025-07-29T18:04:00,5
U0058,P0425,booking,2025-07-29T18:20:00,10
U0036,P0368,visit,2025-07-29T20:28:00,8
U0021,P0294,click,2025-07-29T20:58:00,2
U0014,P0388,view,2025-07-30T00:15:00,1
U0071,P0428,visit,2025-07-30T03:00:00,8
U0097,P0339,click,2025-07-30T03:30:00,2
U0093,P0057,save,2025-07-30T04:54:00,4
U0092,P0346,click,2025-07-30T05:24:00,2
U0085,P0334,click,2025-07-30T06:31:00,2
U0026,P0068,share,2025-07-30T07:55:00,5
U0081,P0454,save,2025-07-30T08:33:00,4
U0068,P0226,view,2025-07-30T09:10:00,1
U0044,P0320,booking,2025-07-30T10:29:00,10
U0032,P0152,view,2025-07-30T11:22:00,1
U0086,P0240,click,2025-07-30T11:44:00,2
U0087,P0255,view,2025-07-30T12:42:00,1
U0087,P0269,view,2025-07-30T13:02:00,1
U0079,P0490,save,2025-07-30T13:34:00,4
U0099,P0219,view,2025-07-30T16:38:00,1
U0007,P0363,click,2025-07-30T16:49:00,2
U0078,P0195,visit,2025-07-30T17:21:00,8
U0050,P0212,dismiss,2025-07-30T18:18:00,-3
U0073,P0362,view,2025-07-30T18:39:00,1
U0066,P0437,view,2025-07-30T18:51:00,1
U0053,P0496,click,2025-07-30T21:08:00,2
U0078,P0101,save,2025-07-30T21:18:00,4
U0098,P0244,dismiss,2025-07-30T21:27:00,-3
U0057,P0249,save,2025-07-30T22:41:00,4
U0070,P0249,view,2025-07-31T00:10:00,1
U0002,P0263,click,2025-07-31T00:11:00,2
U0042,P0488,view,2025-07-31T00:46:00,1
U0018,P0481,click,2025-07-31T01:21:00,2
U0008,P0004,booking,2025-07-31T01:36:00,10
U0050,P0196,view,2025-07-31T03:21:00,1
U0050,P0110,view,2025-07-31T03:56:00,1
U0095,P0309,view,2025-07-31T05:56:00,1
U0020,P0316,visit,2025-07-31T06:24:00,8
U0037,P0231,save,2025-07-31T06:35:00,4
U0061,P0204,view,2025-07-31T07:42:00,1
U0067,P0100,view,2025-07-31T08:30:00,1
U0100,P0310,click,2025-07-31T09:51:00,2
U0023,P0363,click,2025-07-31T10:45:00,2
U0007,P0443,save,2025-07-31T10:45:00,4
U0059,P0067,visit,2025-07-31T11:08:00,8
U0019,P0399,click,2025-07-31T12:15:00,2
U0048,P0161,share,2025-07-31T12:24:00,5
U0081,P0237,visit,2025-07-31T18:08:00,8
U0059,P0115,dismiss,2025-07-31T18:35:00,-3
U0013,P0465,view,2025-07-31T19:44:00,1
U0072,P0113,click,2025-07-31T20:19:00,2
U0047,P0149,view,2025-07-31T20:23:00,1
U0082,P0127,click,2025-07-31T20:24:00,2
U0099,P0487,visit,2025-07-31T20:41:00,8
U0052,P0296,click,2025-08-01T00:56:00,2
U0048,P0220,view,2025-08-01T01:15:00,1
U0013,P0217,click,2025-08-01T01:59:00,2
U0100,P0384,view,2025-08-01T02:11:00,1
U0049,P0102,view,2025-08-01T02:31:00,1
U0095,P0496,click,2025-08-01T02:54:00,2
U0080,P0224,click,2025-08-01T02:59:00,2
U0093,P0439,save,2025-08-01T03:23:00,4
U0085,P0310,booking,2025-08-01T03:26:00,10
U0052,P0345,view,2025-08-01T03:35:00,1
U0031,P0111,save,2025-08-01T04:00:00,4
U0021,P0295,view,2025-08-01T04:53:00,1
U0004,P0338,view,2025-08-01T05:12:00,1
U0041,P0362,view,2025-08-01T05:26:00,1
U0020,P0450,click,2025-08-01T05:44:00,2
U0049,P0378,visit,2025-08-01T05:57:00,8
U0090,P0446,save,2025-08-01T07:57:00,4
U0014,P0248,save,2025-08-01T10:46:00,4
U0024,P0410,view,2025-08-01T11:40:00,1
U0016,P0046,visit,2025-08-01T11:50:00,8
U0028,P0172,click,2025-08-01T12:47:00,2
U0056,P0140,view,2025-08-01T13:06:00,1
U0002,P0345,view,2025-08-01T13:21:00,1
