traveler_id,poi_id,interest_match,preference_match,budget_match,mobility_match,party_match,poi_rating,poi_review_count,poi_popularity,tourist_level,expected_duration,trip_duration,geographic_distance,relevance_label,category,total_interactions,total_behavior_strength,avg_poi_rating,avg_poi_popularity,avg_price_level,avg_tourist_level,category_affinity
U0054,P0251,0.25,0.0,1.0,1.0,1.0,4.52,7.791522819150732,1.0,0.95,45,7,3.992355499676571,0.85,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0252,0.5,1.0,0.0,1.0,1.0,3.47,6.175867270105761,0.566,0.349,150,7,10.930991135588222,0.85,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0254,0.25,0.0,1.0,1.0,1.0,3.83,4.465908118654584,0.391,0.821,45,7,15.267267328018198,0.15,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0260,0.5,1.0,0.6,1.0,1.0,4.14,6.401917196727186,0.669,0.714,180,7,11.408113545928982,0.65,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0263,0.25,0.0,0.6,1.0,1.0,3.76,3.367295829986474,0.32,0.879,90,7,7.3370331066479215,0.3,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0272,0.25,0.0,0.0,1.0,1.0,4.34,7.2305631534092925,1.0,0.47,30,7,13.247288668057738,0.3,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0275,0.25,0.0,0.2,0.0,1.0,4.27,4.77912349311153,0.591,0.889,120,7,7.558556147057044,0.0,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0280,0.0,1.0,0.0,0.0,1.0,4.28,4.997212273764115,0.537,0.941,120,7,19.29297323032972,0.3,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0281,0.5,0.0,1.0,1.0,1.0,4.23,7.990576881743923,1.0,0.771,30,7,9.080453728418597,0.65,entertainment,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.265624999979248
U0054,P0291,0.0,0.0,0.0,1.0,1.0,4.25,5.003946305945459,0.58,0.478,180,7,9.846302906931449,0.0,food,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,-0.0312499999975585
U0054,P0296,0.25,0.0,0.6,1.0,1.0,4.13,4.927253685157205,0.342,0.209,150,7,6.851328424134837,0.0,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0302,0.25,0.0,0.6,1.0,1.0,4.49,7.126890808898808,1.0,0.434,90,7,15.418737885674968,0.0,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0303,0.0,0.0,0.0,1.0,1.0,4.29,7.752335163302292,1.0,0.487,150,7,13.129750438638832,0.15,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0307,0.5,0.0,0.6,1.0,1.0,4.23,4.158883083359672,0.352,0.184,180,7,19.131572155301548,0.15,entertainment,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.265624999979248
U0054,P0317,0.25,0.0,0.2,1.0,1.0,4.03,4.990432586778736,0.512,0.102,120,7,14.38046853199628,0.3,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0318,0.0,0.0,0.6,0.0,1.0,3.64,3.5263605246161616,0.245,0.601,60,7,18.890837029871967,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0320,0.0,1.0,1.0,0.0,1.0,3.52,3.951243718581428,0.257,0.072,30,7,15.755100377015223,0.15,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0324,0.0,0.0,0.2,0.0,1.0,2.89,5.438079308923196,0.474,0.684,60,7,8.534543169678214,0.0,food,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,-0.0312499999975585
U0054,P0326,0.25,0.0,1.0,1.0,1.0,4.93,6.852242569051878,0.99,0.062,60,7,2.270206434785879,0.15,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0328,0.0,0.0,0.6,0.0,1.0,5.0,5.572154032177765,0.438,0.843,180,7,14.116503962886352,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0330,0.5,1.0,1.0,1.0,1.0,4.19,5.327876168789581,0.598,0.205,45,7,1.3091700144541,0.55,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0332,0.5,1.0,0.6,1.0,1.0,4.09,4.852030263919617,0.297,0.955,45,7,15.275437784220571,0.3,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0335,0.25,0.0,0.6,0.0,1.0,2.91,6.810142450115136,0.759,0.945,45,7,12.658411555034856,0.3,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0338,0.5,1.0,0.0,0.0,1.0,3.47,4.574710978503383,0.318,0.942,180,7,17.063324970845816,0.85,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0339,0.5,0.0,0.0,1.0,1.0,3.6,7.602900462204755,1.0,0.852,30,7,9.476016004822425,0.85,entertainment,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.265624999979248
U0054,P0345,0.25,0.0,0.0,1.0,1.0,4.42,6.035481432524756,0.502,0.356,150,7,19.90529337558803,0.65,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0346,0.0,1.0,0.0,1.0,1.0,3.94,6.891625897052253,0.71,0.595,150,7,3.074268673600367,0.0,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0351,0.5,1.0,0.0,0.0,1.0,3.86,6.759255270663693,0.911,0.546,150,7,6.443304595139226,0.55,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0358,0.5,0.0,0.0,1.0,1.0,4.08,6.824373670043086,0.828,0.55,45,7,7.232395640293138,0.3,entertainment,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.265624999979248
U0054,P0359,0.0,1.0,0.0,1.0,1.0,4.15,5.683579767338681,0.385,0.23,180,7,8.74652266319777,0.15,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0361,0.25,0.0,1.0,1.0,1.0,4.24,3.4657359027997265,0.315,0.898,120,7,11.71047274209354,0.0,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0367,0.0,0.0,0.6,1.0,1.0,4.28,3.4657359027997265,0.364,0.516,90,7,8.94317856743827,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0369,0.5,1.0,0.0,0.0,1.0,4.22,6.679599185844383,0.722,0.849,180,7,6.315373180658649,0.3,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0371,0.0,0.0,0.6,1.0,1.0,3.27,3.970291913552122,0.261,0.161,30,7,7.301245143761576,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0374,0.5,1.0,1.0,1.0,1.0,4.18,4.59511985013459,0.424,0.35,90,7,10.723974783649638,0.65,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0380,0.0,1.0,0.0,0.0,1.0,3.71,6.342121418721152,0.567,0.181,150,7,10.379480115440494,0.0,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0388,0.25,0.0,0.0,1.0,1.0,4.38,3.6375861597263857,0.236,0.587,120,7,11.622374068566304,0.0,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0390,0.25,0.0,0.6,1.0,1.0,4.07,6.246106765481563,0.77,0.068,120,7,2.802025046253748,0.15,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0391,0.25,0.0,1.0,1.0,1.0,4.18,3.912023005428146,0.403,0.413,30,7,8.78276924785642,0.15,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0392,0.25,0.0,0.0,1.0,1.0,4.27,6.234410725718371,0.68,0.354,30,7,17.176518000076616,0.0,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0395,0.5,0.0,0.2,0.0,1.0,4.07,3.5263605246161616,0.234,0.739,150,7,1.9322650071866745,0.85,entertainment,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.265624999979248
U0054,P0399,0.0,1.0,1.0,1.0,1.0,4.08,6.318968113746434,0.659,0.547,150,7,17.23276641887118,0.15,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0400,0.25,0.0,0.2,0.0,1.0,4.11,5.537334267018537,0.362,0.263,120,7,16.62756605045269,0.15,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0403,0.0,0.0,1.0,1.0,1.0,3.9,5.1298987149230735,0.376,0.857,150,7,8.520702377853164,0.3,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0405,0.25,0.0,0.2,1.0,1.0,4.67,4.430816798843313,0.395,0.346,90,7,18.16199131018044,0.15,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0424,0.0,1.0,1.0,1.0,1.0,4.23,8.446556111816797,1.0,0.196,30,7,10.014888076264151,0.3,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0426,0.5,1.0,0.6,1.0,1.0,3.82,4.836281906951478,0.263,0.938,120,7,18.388066700986133,0.65,activity,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.3515624999725341
U0054,P0427,0.0,1.0,0.2,1.0,1.0,3.81,6.927557906278317,0.653,0.401,45,7,16.540813207678056,0.0,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0438,0.25,0.0,0.2,1.0,1.0,4.09,7.653494909661253,1.0,0.446,45,7,14.862810738923663,0.15,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0441,0.0,1.0,0.0,1.0,1.0,5.0,4.867534450455582,0.426,0.41,150,7,9.730319838516696,0.3,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0447,0.0,1.0,1.0,0.0,1.0,4.58,6.903747257584598,0.815,0.525,120,7,15.635799948537096,0.3,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0452,0.25,0.0,0.0,1.0,1.0,4.11,7.034387929915503,1.0,0.161,150,7,13.809374544884202,0.15,historical,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0468749999963378
U0054,P0455,0.25,0.0,0.0,1.0,1.0,4.39,8.096208271650037,1.0,0.794,150,7,20.206638255250464,0.15,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0462,0.0,1.0,0.0,1.0,1.0,4.16,4.663439094112067,0.492,0.556,150,7,20.54970095850113,0.15,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0463,0.0,1.0,0.6,1.0,1.0,4.64,3.688879454113936,0.486,0.955,180,7,5.642057177669472,0.3,nature,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1171874999908447
U0054,P0484,0.25,0.0,0.2,1.0,1.0,3.8,7.661527081358517,1.0,0.302,60,7,12.961391925134167,0.3,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0488,0.0,0.0,0.6,1.0,1.0,3.9,3.258096538021482,0.334,0.777,30,7,20.91007994114971,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0495,0.25,0.0,0.0,1.0,1.0,4.0,5.53338948872752,0.423,0.22,60,7,1.0979786917456509,0.3,museum,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0156249999987792
U0054,P0497,0.0,0.0,1.0,1.0,1.0,3.99,4.68213122712422,0.302,0.419,30,7,7.113909572478282,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0054,P0499,0.25,0.0,0.2,1.0,1.0,4.91,6.269096283706261,0.682,0.5,120,7,20.25499044059854,0.0,shopping,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.1718749999865722
U0054,P0500,0.0,0.0,0.0,1.0,1.0,3.84,6.18826412308259,0.439,0.839,180,7,17.45588341877222,0.0,neighborhood,61,120,4.19344262295082,0.5782295081967213,2.5245901639344264,0.5293770491803279,0.0
U0055,P0003,0.0,1.0,0.2,1.0,0.0,3.99,5.220355825078324,0.514,0.481,180,7,34.509103299310375,0.15,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
U0055,P0007,0.5,0.0,0.6,1.0,1.0,4.21,3.218875824868201,0.399,0.203,30,7,29.10860483900194,0.3,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0008,0.5,0.0,0.2,1.0,1.0,3.32,4.8283137373023015,0.252,0.572,90,7,27.012049844151715,0.85,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0014,0.0,1.0,0.6,1.0,0.0,3.58,5.953243334287785,0.582,0.426,120,7,15.163430350355032,0.15,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
U0055,P0016,0.5,0.0,0.6,0.0,0.0,3.83,7.723120092266331,1.0,0.53,120,7,32.58242061295597,0.15,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0026,0.0,1.0,0.6,1.0,0.0,4.25,5.043425116919247,0.424,0.781,120,7,29.72921676324746,0.15,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
U0055,P0031,0.0,0.0,0.6,1.0,0.0,3.88,5.278114659230517,0.57,0.464,30,7,11.224821657294676,0.0,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0032,0.5,0.0,1.0,1.0,1.0,3.6,4.07753744390572,0.515,0.858,45,7,12.744612592464014,0.55,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0039,0.0,0.0,0.2,1.0,1.0,4.14,5.14166355650266,0.304,0.168,180,7,36.18210003264264,0.0,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0047,0.0,1.0,0.6,0.0,0.0,3.78,5.111987788356544,0.484,0.719,60,7,7.439384588085471,0.55,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0052,0.5,0.0,0.2,0.0,0.0,3.95,4.543294782270004,0.403,0.969,30,7,26.31236296400256,0.15,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0060,0.0,0.0,0.2,1.0,0.0,4.61,6.403574197934815,0.611,0.137,60,7,30.114505566497208,0.0,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0065,0.5,0.0,1.0,1.0,1.0,4.14,4.897839799950911,0.598,0.459,180,7,21.56938145595745,1.0,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0066,0.0,0.0,0.6,1.0,1.0,3.4,5.583496308781699,0.612,0.325,180,7,24.67510047291114,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0068,0.0,0.0,1.0,1.0,0.0,3.69,7.360103972989152,0.96,0.491,120,7,17.096696755812015,0.3,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0069,0.5,0.0,1.0,1.0,1.0,3.75,5.117993812416755,0.44,0.662,60,7,41.70814815410208,0.3,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0072,0.0,1.0,0.6,0.0,0.0,3.38,5.723585101952381,0.515,0.687,30,7,25.005071311519377,0.3,museum,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.033112582779264
U0055,P0076,0.0,1.0,0.6,1.0,1.0,4.21,5.916202062607435,0.663,0.995,60,7,39.28592845094524,0.85,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
U0055,P0078,0.0,1.0,0.6,1.0,0.0,4.23,4.6443908991413725,0.481,0.066,120,7,27.26161912457389,0.0,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0093,0.0,0.0,0.6,1.0,1.0,4.0,6.3578422665081,0.477,0.776,120,7,13.185473877939302,0.0,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0100,0.0,1.0,1.0,1.0,1.0,4.13,4.143134726391533,0.347,0.858,150,7,6.548563403454797,0.15,museum,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.033112582779264
U0055,P0105,0.0,0.0,1.0,1.0,0.0,4.33,10.12330558042176,1.0,0.56,120,7,10.630676583022916,0.0,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0106,0.5,0.0,0.2,1.0,1.0,4.36,6.862757913051401,0.806,0.343,120,7,5.693712145960554,0.3,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0109,0.0,1.0,0.2,1.0,1.0,3.75,5.220355825078324,0.554,0.618,90,7,28.79377713205799,0.55,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0113,0.0,0.0,0.6,1.0,1.0,3.89,6.806829360392176,0.674,0.76,60,7,18.887953739284825,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0114,0.0,0.0,1.0,1.0,0.0,4.13,4.219507705176107,0.328,0.848,120,7,12.454202434186856,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0120,0.5,0.0,0.2,1.0,0.0,3.8,6.523562306149512,0.833,0.586,120,7,43.39586775082048,0.15,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0121,0.5,0.0,0.2,1.0,1.0,3.74,5.365976015021851,0.436,0.97,180,7,32.05288667418622,0.15,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0128,0.0,1.0,1.0,1.0,0.0,3.42,4.919980925828125,0.29,0.765,120,7,8.74005054922896,0.3,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0136,0.0,1.0,0.6,1.0,1.0,4.75,3.784189633918261,0.603,0.869,30,7,1.6644510712038776,0.85,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
U0055,P0138,0.5,0.0,0.6,1.0,0.0,3.66,6.056784013228625,0.462,0.599,150,7,22.46126276459977,0.15,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0145,0.5,0.0,0.6,1.0,1.0,4.23,4.7535901911063645,0.367,0.117,30,7,6.868285743132672,0.85,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0152,0.5,0.0,0.6,1.0,0.0,4.44,6.2324480165505225,0.8,0.056,180,7,28.611244241727487,0.15,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0154,0.0,1.0,0.2,1.0,1.0,4.67,4.795790545596741,0.495,0.349,30,7,11.81544540380536,0.0,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0157,0.0,0.0,0.2,1.0,1.0,4.47,6.476972362889683,0.806,0.662,45,7,11.464188617973536,0.0,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0160,0.0,0.0,1.0,1.0,0.0,4.25,5.3471075307174685,0.369,0.992,60,7,21.33384049506302,0.0,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0161,0.0,0.0,1.0,1.0,1.0,4.14,6.214608098422191,0.759,0.391,180,7,24.494736213785067,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0165,0.5,0.0,0.6,1.0,1.0,4.38,6.255750041753367,0.574,0.657,60,7,34.2137263067046,0.3,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0167,0.0,0.0,1.0,1.0,1.0,4.13,4.691347882229144,0.346,0.57,30,7,11.81779349272263,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0168,0.5,0.0,1.0,1.0,0.0,4.54,5.327876168789581,0.391,0.678,45,7,14.291132068844249,0.15,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0186,0.5,0.0,0.6,1.0,0.0,4.11,6.09807428216624,0.737,0.747,180,7,10.097932666307171,0.15,activity,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0860927152260865
U0055,P0198,0.0,1.0,0.6,1.0,1.0,4.63,4.941642422609304,0.637,0.815,150,7,32.67102077007508,0.15,museum,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.033112582779264
U0055,P0199,0.5,0.0,1.0,1.0,1.0,3.33,7.125283091510712,1.0,0.773,45,7,7.477812676286699,0.15,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0200,0.0,1.0,0.6,0.0,0.0,4.05,6.985641817639208,0.739,0.699,150,7,18.388076607301183,0.15,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0208,0.0,0.0,1.0,1.0,0.0,4.25,4.605170185988092,0.469,0.557,60,7,10.405090654835744,0.0,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0209,0.5,0.0,0.2,1.0,1.0,4.8,5.641907070938114,0.368,0.754,120,7,17.49826451862374,0.85,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0214,0.5,0.0,0.6,1.0,1.0,3.67,6.324358962381311,0.731,0.588,180,7,17.993460172037597,0.65,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0216,0.5,0.0,1.0,0.0,1.0,3.57,3.091042453358316,0.32,0.893,45,7,13.376494543326112,0.55,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0220,0.0,1.0,0.6,1.0,1.0,3.33,5.43372200355424,0.5,0.091,120,7,30.91697418705252,0.15,neighborhood,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0222,0.0,0.0,0.6,1.0,1.0,3.17,5.393627546352362,0.406,0.312,120,7,7.304795184616784,0.3,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0225,0.0,0.0,0.2,1.0,1.0,3.87,4.23410650459726,0.498,0.05,120,7,18.27874584231679,0.15,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0227,0.0,0.0,0.2,0.0,0.0,3.66,6.107022887742255,0.561,0.596,60,7,11.559962431061235,0.0,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0228,0.5,0.0,0.6,1.0,1.0,3.86,4.553876891600541,0.276,0.81,30,7,8.206336999627107,0.55,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0229,0.0,0.0,1.0,0.0,0.0,4.05,4.262679877041316,0.358,0.524,120,7,39.03472413959377,0.15,food,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0397350993351168
U0055,P0232,0.5,0.0,0.2,1.0,1.0,3.79,5.75890177387728,0.446,0.632,120,7,38.45894507622173,0.3,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0249,0.5,0.0,0.2,1.0,1.0,3.63,5.272999558563747,0.561,0.592,45,7,23.981282867303108,0.3,entertainment,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.1125827814494978
U0055,P0250,0.5,0.0,0.6,1.0,1.0,3.71,3.8501476017100575,0.531,0.941,180,7,17.34505312518551,0.55,shopping,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.3774834436836103
U0055,P0255,0.0,0.0,0.2,0.0,1.0,4.12,4.51085950651685,0.455,0.926,60,7,2.7384200228565927,0.15,nature,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.0198675496675584
U0055,P0257,0.0,1.0,0.2,1.0,1.0,3.99,4.418840607796598,0.403,0.785,150,7,12.471678066037516,0.3,historical,62,151,3.999032258064516,0.5481290322580645,2.3870967741935485,0.6087419354838709,0.2185430463431428
