traveler_id,poi_id,interest_match,preference_match,budget_match,mobility_match,party_match,poi_rating,poi_review_count,poi_popularity,tourist_level,expected_duration,trip_duration,geographic_distance
U0044,P0462,0.25,0.8320000000000001,0.6,1.0,1.0,4.16,4.663439094112067,0.492,0.556,150,7,16.974954436591634
U0044,P0463,0.25,0.9279999999999999,0.6,1.0,1.0,4.64,3.6888794541139363,0.486,0.955,180,7,6.097923232771828
U0044,P0484,0.0,0.76,1.0,1.0,1.0,3.8,7.661527081358517,1.0,0.302,60,7,9.857081643924362
U0044,P0488,0.25,0.78,0.6,1.0,1.0,3.9,3.258096538021482,0.334,0.777,30,7,17.18023934015656
U0044,P0495,0.0,0.8,0.6,1.0,1.0,4.0,5.53338948872752,0.423,0.22,60,7,4.067218877544613
U0044,P0497,0.25,0.798,0.2,1.0,1.0,3.99,4.68213122712422,0.302,0.419,30,7,4.581117396166521
U0044,P0499,0.5,0.982,1.0,1.0,1.0,4.91,6.269096283706261,0.682,0.5,120,7,16.48985701999529
U0044,P0500,0.25,0.768,0.6,1.0,1.0,3.84,6.18826412308259,0.439,0.839,180,7,13.947481055489046
U0045,P0002,0.0,0.8779999999999999,1.0,0.0,1.0,4.39,7.3277805384216315,0.958,0.624,180,4,17.3993174273863
U0045,P0006,0.0,0.778,0.6,1.0,1.0,3.89,4.941642422609304,0.534,0.973,90,4,29.87882818405917
U0045,P0009,0.5,0.728,0.2,1.0,1.0,3.64,5.877735781779639,0.429,0.117,30,4,15.24532527797341
U0045,P0023,0.0,0.686,0.6,0.0,1.0,3.43,4.6443908991413725,0.5,0.119,45,4,7.7554325390124275
U0045,P0030,0.0,0.85,0.6,1.0,1.0,4.25,6.670766320845874,0.706,0.712,150,4,15.985631780691413
U0045,P0033,0.0,0.8939999999999999,0.2,1.0,1.0,4.47,7.1276936993473985,0.868,0.516,90,4,21.655135980410723
U0045,P0035,0.5,0.852,0.6,0.0,1.0,4.26,4.727387818712341,0.39,0.576,60,4,18.665618986977126
U0045,P0045,0.0,0.772,0.6,0.0,1.0,3.86,6.118097198041348,0.597,0.412,45,4,15.768151024321755
U0045,P0048,0.5,0.784,0.6,1.0,1.0,3.92,3.7612001156935624,0.3,0.699,90,4,29.61569905947512
U0045,P0049,0.0,0.8460000000000001,0.2,1.0,1.0,4.23,5.814130531825066,0.516,0.337,60,4,13.121422670850174
U0045,P0051,0.5,0.692,1.0,1.0,1.0,3.46,4.997212273764115,0.515,0.445,30,4,9.409649951908944
U0045,P0057,0.0,0.826,0.6,1.0,1.0,4.13,8.455955881945048,1.0,0.358,180,4,4.79077801974652
U0045,P0062,0.0,0.9460000000000001,0.6,1.0,1.0,4.73,3.828641396489095,0.553,0.221,180,4,6.10134343279069
U0045,P0071,0.0,0.8400000000000001,0.6,1.0,1.0,4.2,7.069023426578259,1.0,0.694,150,4,9.885450860071899
U0045,P0079,0.5,0.9880000000000001,0.2,1.0,1.0,4.94,6.07073772800249,0.775,0.405,120,4,29.22667420022579
U0045,P0090,0.5,0.796,0.6,1.0,1.0,3.98,8.764209507142004,1.0,0.626,30,4,11.082232613194897
U0045,P0094,0.0,0.8619999999999999,0.2,0.0,1.0,4.31,5.41610040220442,0.332,0.183,45,4,23.718784018584454
U0045,P0095,0.5,0.744,0.2,1.0,1.0,3.72,3.6888794541139363,0.332,0.704,150,4,5.957092924042288
U0045,P0097,0.5,0.8400000000000001,1.0,1.0,1.0,4.2,4.007333185232471,0.425,0.334,150,4,9.904397053305281
U0045,P0098,0.0,0.836,0.6,1.0,1.0,4.18,5.963579343618446,0.67,0.928,180,4,10.742562138798412
U0045,P0099,0.5,0.74,0.6,1.0,1.0,3.7,5.68697535633982,0.402,0.499,150,4,10.981480736074658
U0045,P0112,0.5,0.882,0.6,1.0,1.0,4.41,3.58351893845611,0.431,0.477,45,4,12.925631678041995
U0045,P0117,0.5,0.8240000000000001,0.6,1.0,1.0,4.12,4.718498871295094,0.261,0.322,120,4,17.17347928767719
U0045,P0118,0.0,1.0,0.2,1.0,1.0,5.0,6.261491684321042,0.616,0.837,90,4,12.110765063731236
U0045,P0130,0.0,0.86,0.6,1.0,1.0,4.3,6.429719478039138,0.746,0.857,90,4,19.305450377532534
U0045,P0131,0.0,0.736,0.6,1.0,1.0,3.68,5.429345628954441,0.51,0.458,90,4,16.158183447468225
U0045,P0132,0.5,0.528,0.6,1.0,1.0,2.64,4.276666119016055,0.204,0.423,150,4,13.584531139309272
U0045,P0149,0.0,0.9,1.0,1.0,1.0,4.5,5.869296913133774,0.567,0.589,60,4,14.662127119080896
U0045,P0153,0.0,0.818,0.6,1.0,1.0,4.09,5.641907070938114,0.516,0.316,45,4,19.173195778236785
U0045,P0159,0.0,0.882,1.0,1.0,1.0,4.41,5.1298987149230735,0.471,0.661,120,4,9.743380633938203
U0045,P0163,0.0,0.73,1.0,1.0,1.0,3.65,4.04305126783455,0.544,0.2,60,4,28.38911135767701
U0045,P0171,0.0,0.746,0.6,1.0,1.0,3.73,5.793013608384144,0.62,0.908,90,4,12.608709272776455
U0045,P0178,0.5,0.818,0.6,1.0,1.0,4.09,4.30406509320417,0.464,0.969,120,4,18.624351273964244
U0045,P0182,0.0,0.8099999999999999,0.6,1.0,1.0,4.05,5.983936280687191,0.679,0.895,90,4,6.1609780645194085
U0045,P0192,0.5,0.628,1.0,1.0,1.0,3.14,4.875197323201151,0.429,0.094,180,4,29.634148976024758
U0045,P0197,0.0,0.702,0.6,1.0,1.0,3.51,7.698029170272805,1.0,0.461,120,4,13.529255038771682
U0045,P0203,0.0,0.78,1.0,1.0,1.0,3.9,6.248042874508429,0.636,0.722,180,4,28.72362318045456
U0045,P0204,0.0,0.724,0.6,1.0,1.0,3.62,5.332718793265369,0.506,0.997,60,4,12.958942264425353
U0045,P0207,0.5,0.682,1.0,1.0,1.0,3.41,7.033506484287697,0.876,0.351,120,4,16.091616922701267
U0045,P0213,0.5,0.8779999999999999,0.6,1.0,1.0,4.39,7.142827401161621,1.0,0.191,120,4,5.599772567369532
U0045,P0218,0.0,0.9560000000000001,0.2,0.0,1.0,4.78,5.5909869805108565,0.417,0.742,45,4,32.24703396177393
U0045,P0219,0.0,0.966,1.0,1.0,1.0,4.83,3.8501476017100584,0.321,0.176,150,4,12.170076202188229
U0045,P0221,0.0,0.8539999999999999,0.6,1.0,1.0,4.27,5.4638318050256105,0.587,0.055,180,4,19.528057156976036
U0045,P0230,0.5,0.77,0.2,0.0,1.0,3.85,4.07753744390572,0.455,0.856,150,4,24.009432170767035
U0045,P0234,0.0,0.876,0.2,0.0,1.0,4.38,6.410174881966167,0.632,0.141,150,4,22.087446470266887
U0045,P0242,0.0,0.6759999999999999,1.0,1.0,1.0,3.38,5.746203190540153,0.404,0.256,150,4,29.35220109510298
U0045,P0247,0.5,0.826,0.6,1.0,1.0,4.13,4.477336814478207,0.441,0.495,120,4,19.52888254453772
U0045,P0264,0.0,0.674,0.6,1.0,1.0,3.37,5.560681631015528,0.513,0.178,120,4,18.26596383374187
U0045,P0266,0.0,0.8779999999999999,0.6,0.0,1.0,4.39,3.5263605246161616,0.475,0.495,60,4,5.100400130713726
U0045,P0273,0.5,0.5980000000000001,1.0,1.0,1.0,2.99,4.553876891600541,0.308,0.631,30,4,29.584655380540124
U0045,P0276,0.5,0.828,0.6,1.0,1.0,4.14,5.313205979041787,0.443,0.706,60,4,28.552315307715308
U0045,P0282,0.5,0.898,0.6,1.0,1.0,4.49,5.111987788356544,0.395,0.946,30,4,19.053970269356817
U0045,P0283,0.0,0.9279999999999999,0.6,1.0,1.0,4.64,5.0106352940962555,0.615,0.616,30,4,7.122576696168284
U0045,P0285,0.0,0.6519999999999999,0.6,1.0,1.0,3.26,5.081404364984463,0.531,0.729,60,4,19.869270053644367
U0045,P0292,0.5,0.876,1.0,0.0,1.0,4.38,8.224967478914584,1.0,0.126,30,4,15.126518454127746
U0045,P0294,0.5,0.778,0.6,1.0,1.0,3.89,4.48863636973214,0.435,0.53,150,4,3.33683469470694
U0045,P0295,0.5,0.8939999999999999,0.6,1.0,1.0,4.47,4.477336814478207,0.493,0.551,60,4,17.49976412308926
U0045,P0304,0.5,0.75,0.6,1.0,1.0,3.75,4.007333185232471,0.242,0.997,150,4,7.224323688720095
U0045,P0310,0.0,0.8640000000000001,0.2,1.0,1.0,4.32,5.771441123130016,0.428,0.202,180,4,15.070988578984757
U0045,P0312,0.0,0.99,0.6,0.0,1.0,4.95,7.114769448366463,1.0,0.188,90,4,5.630930443893666
U0045,P0313,0.5,0.9640000000000001,0.6,1.0,1.0,4.82,4.890349128221754,0.312,0.213,120,4,25.29511978685155
U0045,P0316,0.0,0.6679999999999999,1.0,1.0,1.0,3.34,7.335633981927201,0.913,0.226,90,4,18.55468215434243
U0045,P0323,0.0,0.798,1.0,1.0,1.0,3.99,5.176149732573829,0.343,0.563,120,4,26.20942692725999
U0045,P0334,0.0,0.798,0.2,0.0,1.0,3.99,7.305188215393037,0.896,0.538,180,4,19.57290618206447
U0045,P0340,0.5,0.9039999999999999,0.6,1.0,1.0,4.52,7.026426808699636,0.966,0.288,90,4,20.12089799358311
U0045,P0341,0.5,0.884,1.0,1.0,1.0,4.42,4.1588830833596715,0.303,0.493,120,4,13.076112887481818
U0045,P0360,0.5,0.788,0.2,1.0,1.0,3.94,5.43372200355424,0.303,0.452,45,4,12.614985757839422
U0045,P0373,0.5,0.866,0.2,1.0,1.0,4.33,4.634728988229636,0.303,0.241,45,4,27.79773814641808
U0045,P0376,0.5,0.736,1.0,1.0,1.0,3.68,3.8918202981106265,0.447,0.804,30,4,15.629661654317722
U0045,P0377,0.5,0.732,0.6,1.0,1.0,3.66,6.7650389767805414,0.862,0.584,120,4,10.821169647757156
U0045,P0384,0.5,0.8160000000000001,1.0,1.0,1.0,4.08,7.6251071482389,1.0,0.984,180,4,16.396870825033698
U0045,P0394,0.0,0.8960000000000001,0.6,0.0,1.0,4.48,6.052089168924417,0.603,0.325,90,4,6.907624217219319
U0045,P0396,0.0,0.858,1.0,0.0,1.0,4.29,5.749392985908253,0.429,0.628,120,4,19.039864697241743
U0045,P0397,0.5,0.844,0.2,0.0,1.0,4.22,3.970291913552122,0.358,0.712,180,4,2.4449676448298083
U0045,P0407,0.0,0.95,1.0,1.0,1.0,4.75,5.736572297479192,0.433,0.269,90,4,7.694759911504903
U0045,P0408,0.0,0.9119999999999999,0.2,1.0,1.0,4.56,3.7376696182833684,0.272,0.777,30,4,4.394370045386091
U0045,P0409,0.5,0.844,0.6,1.0,1.0,4.22,6.568077911411976,0.538,0.798,180,4,26.823437927235446
U0045,P0410,0.5,0.828,0.2,1.0,1.0,4.14,6.778784897685177,0.653,0.458,45,4,23.1440554726478
U0045,P0416,0.5,0.6980000000000001,0.2,0.0,1.0,3.49,4.406719247264253,0.321,0.079,45,4,10.586168342935736
U0045,P0419,0.5,0.96,0.2,1.0,1.0,4.8,4.30406509320417,0.333,0.504,180,4,15.234450688149535
U0045,P0420,0.0,0.908,0.6,0.0,1.0,4.54,5.247024072160486,0.408,0.55,30,4,21.083307571394347
U0045,P0425,0.5,0.762,0.2,1.0,1.0,3.81,4.867534450455582,0.458,0.137,30,4,19.60217822863947
U0045,P0432,0.0,0.96,0.2,1.0,1.0,4.8,7.655390644826152,1.0,0.287,90,4,14.366824683211203
U0045,P0433,0.5,0.764,0.6,1.0,1.0,3.82,5.0369526024136295,0.408,0.412,120,4,31.662940370169316
U0045,P0437,0.0,0.696,0.6,1.0,1.0,3.48,4.624972813284271,0.277,0.414,90,4,28.162955069363726
U0045,P0439,0.0,0.774,0.6,0.0,1.0,3.87,5.771441123130016,0.536,0.296,45,4,25.041375903768245
U0045,P0444,0.0,0.8720000000000001,0.6,1.0,1.0,4.36,5.0689042022202315,0.521,0.15,45,4,18.69636873717481
U0045,P0449,0.5,0.8039999999999999,0.2,1.0,1.0,4.02,5.676753802268282,0.524,0.118,60,4,13.095743333940668
U0045,P0450,0.5,0.9279999999999999,0.6,0.0,1.0,4.64,4.5217885770490405,0.475,0.236,90,4,25.941648892713673
U0045,P0456,0.0,0.792,0.2,1.0,1.0,3.96,5.765191102784844,0.424,0.574,45,4,20.67626917997544
U0045,P0459,0.5,0.874,0.2,1.0,1.0,4.37,5.726847747587197,0.418,0.715,150,4,28.782341371399568
U0045,P0471,0.5,0.704,1.0,1.0,1.0,3.52,6.548219102762372,0.617,0.1,60,4,19.590706446413733
U0045,P0473,0.5,0.986,0.2,1.0,1.0,4.93,4.219507705176107,0.291,0.569,150,4,15.536678708226262
U0045,P0475,0.5,0.8160000000000001,0.2,1.0,1.0,4.08,5.793013608384144,0.409,0.225,180,4,17.307987489369015
U0045,P0482,0.0,0.8380000000000001,1.0,1.0,1.0,4.19,6.35088571671474,0.687,0.845,30,4,6.75473521677139
U0045,P0483,0.5,0.8119999999999999,0.6,1.0,1.0,4.06,7.228388451573604,0.882,0.367,30,4,17.222480146735922
U0045,P0485,0.0,0.8160000000000001,1.0,1.0,1.0,4.08,3.784189633918261,0.274,0.507,60,4,23.213198641071806
U0045,P0486,0.5,0.8320000000000001,0.2,1.0,1.0,4.16,4.6913478822291435,0.46,0.858,90,4,12.67506559535936
U0045,P0487,0.0,0.8960000000000001,0.6,1.0,1.0,4.48,4.718498871295094,0.566,0.161,120,4,7.75253640154166
U0045,P0492,0.5,0.732,0.2,1.0,1.0,3.66,5.44673737166631,0.397,0.349,60,4,24.271253796618243
U0045,P0493,0.0,0.82,0.6,1.0,1.0,4.1,4.110873864173311,0.399,0.645,180,4,16.359198361933366
U0045,P0494,0.0,0.9560000000000001,0.2,1.0,1.0,4.78,6.553933404025811,0.866,0.195,180,4,17.099811254469294
U0046,P0001,0.3333333333333333,0.33299999999999996,0.0,1.0,1.0,4.32,5.337538079701318,0.32,0.667,30,4,10.612955855198717
U0046,P0010,0.3333333333333333,0.5589999999999999,0.6,1.0,1.0,3.69,3.8066624897703196,0.479,0.441,180,4,14.292965110949519
U0046,P0011,0.3333333333333333,0.132,0.0,1.0,1.0,4.76,5.231108616854587,0.371,0.868,45,4,3.27324558324562
U0046,P0012,0.3333333333333333,0.20499999999999996,0.0,1.0,1.0,4.13,3.8066624897703196,0.301,0.795,90,4,13.78278141708796
U0046,P0017,0.3333333333333333,0.43200000000000005,0.0,0.0,1.0,4.09,4.23410650459726,0.428,0.568,90,4,15.033931246653962
U0046,P0019,0.3333333333333333,0.17000000000000004,0.0,1.0,1.0,4.19,3.1780538303479458,0.525,0.83,180,4,4.036901051260779
U0046,P0020,0.0,0.383,0.2,1.0,1.0,3.5,5.736572297479192,0.643,0.617,30,4,15.80375252892895
U0046,P0036,0.3333333333333333,0.808,0.0,1.0,1.0,4.26,7.346010209913293,0.95,0.192,30,4,6.952410604319473
U0046,P0037,0.0,0.856,0.0,0.0,1.0,4.08,7.3777589082278725,1.0,0.144,120,4,5.159658393241357
U0046,P0046,0.3333333333333333,0.29200000000000004,1.0,1.0,1.0,4.14,6.663132695990803,0.812,0.708,90,4,13.922513026198107
U0046,P0050,0.0,0.21299999999999997,1.0,0.0,1.0,4.1,5.220355825078324,0.486,0.787,150,4,7.834764921268949
U0046,P0053,0.3333333333333333,0.37,0.2,1.0,1.0,4.03,5.986452005284438,0.418,0.63,45,4,10.257276944442822
U0046,P0058,0.3333333333333333,0.515,0.0,1.0,1.0,4.01,5.863631175598097,0.535,0.485,120,4,11.55410888780013
U0046,P0064,0.3333333333333333,0.845,0.0,1.0,1.0,3.65,4.8283137373023015,0.408,0.155,90,4,3.99858263305943
U0046,P0077,0.3333333333333333,0.9319999999999999,0.2,0.0,1.0,3.79,5.780743515792329,0.656,0.068,90,4,9.19155986568433
U0046,P0080,0.3333333333333333,0.27,0.2,1.0,1.0,3.56,6.289715570908998,0.705,0.73,45,4,8.310901010974845
U0046,P0086,0.3333333333333333,0.344,0.2,0.0,1.0,3.7,4.5217885770490405,0.474,0.656,120,4,15.16170267819579
U0046,P0087,0.0,0.831,1.0,1.0,1.0,4.07,5.910796644040527,0.392,0.169,90,4,11.932367319843099
U0046,P0104,0.3333333333333333,0.5549999999999999,0.2,1.0,1.0,4.33,6.118097198041348,0.635,0.445,45,4,15.567932890686636
U0046,P0110,0.3333333333333333,0.663,0.2,1.0,1.0,3.88,5.598421958998375,0.397,0.337,150,4,10.663219415995982
U0046,P0119,0.3333333333333333,0.07699999999999996,0.0,0.0,1.0,3.19,5.726847747587197,0.593,0.923,150,4,9.04901201789283
U0046,P0129,0.3333333333333333,0.07499999999999996,0.0,1.0,1.0,4.67,4.653960350157523,0.551,0.925,120,4,15.368709061148563
U0046,P0137,0.0,0.643,0.6,1.0,1.0,4.62,5.5134287461649825,0.627,0.357,180,4,7.756326393263876
U0046,P0140,0.3333333333333333,0.355,0.2,1.0,1.0,4.13,5.043425116919247,0.467,0.645,45,4,13.669453699743027
U0046,P0141,0.3333333333333333,0.33399999999999996,0.2,1.0,1.0,4.15,6.295266001439646,0.507,0.666,60,4,16.95830831229669
U0046,P0143,0.0,0.942,0.2,1.0,1.0,5.0,3.1780538303479458,0.308,0.058,180,4,18.382203924486433
U0046,P0156,0.3333333333333333,0.785,1.0,0.0,1.0,4.0,6.818924065275521,0.86,0.215,60,4,2.556192230715105
U0046,P0158,0.3333333333333333,0.479,1.0,1.0,1.0,4.69,5.5254529391317835,0.362,0.521,90,4,14.382405950148486
U0046,P0166,0.3333333333333333,0.43100000000000005,1.0,1.0,1.0,4.09,4.430816798843313,0.377,0.569,150,4,10.90114464565182
U0046,P0169,0.3333333333333333,0.02200000000000002,1.0,1.0,1.0,3.73,5.117993812416755,0.411,0.978,60,4,13.144763080904678
U0046,P0172,0.3333333333333333,0.7050000000000001,1.0,0.0,1.0,4.21,4.897839799950911,0.419,0.295,150,4,5.426433971044772
U0046,P0184,0.3333333333333333,0.44299999999999995,1.0,1.0,1.0,4.2,5.517452896464707,0.367,0.557,90,4,14.80109948257143
U0046,P0187,0.3333333333333333,0.8049999999999999,1.0,1.0,1.0,4.75,6.651571873589727,0.602,0.195,30,4,11.393965095460977
U0046,P0193,0.0,0.898,0.2,0.0,1.0,3.76,5.683579767338681,0.552,0.102,150,4,10.497313392438656
U0046,P0196,0.3333333333333333,0.764,1.0,1.0,1.0,3.7,6.091309882077698,0.697,0.236,90,4,16.02295786070745
U0046,P0206,0.3333333333333333,0.28200000000000003,1.0,1.0,1.0,4.42,4.1588830833596715,0.469,0.718,45,4,9.314808970126641
U0046,P0212,0.3333333333333333,0.33699999999999997,0.2,1.0,1.0,3.99,6.666956792429207,0.86,0.663,90,4,10.195712067033407
U0046,P0238,0.3333333333333333,0.133,0.2,1.0,1.0,4.84,5.204006687076795,0.479,0.867,45,4,20.294826442434378
U0046,P0248,0.3333333333333333,0.43799999999999994,0.6,1.0,1.0,4.79,6.148468295917647,0.759,0.562,120,4,9.312896676366348
U0046,P0251,0.3333333333333333,0.050000000000000044,1.0,1.0,1.0,4.52,7.791522819150732,1.0,0.95,45,4,12.654409356942603
U0046,P0252,0.3333333333333333,0.651,0.0,1.0,1.0,3.47,6.175867270105761,0.566,0.349,150,4,4.066644967367488
U0046,P0254,0.3333333333333333,0.17900000000000005,1.0,1.0,1.0,3.83,4.465908118654584,0.391,0.821,45,4,11.219860228934397
U0046,P0260,0.3333333333333333,0.28600000000000003,0.6,1.0,1.0,4.14,6.401917196727186,0.669,0.714,180,4,10.363564235916115
U0046,P0263,0.3333333333333333,0.121,0.6,1.0,1.0,3.76,3.367295829986474,0.32,0.879,90,4,12.848620521837393
U0046,P0272,0.3333333333333333,0.53,0.0,1.0,1.0,4.34,7.2305631534092925,1.0,0.47,30,4,19.355926155718304
U0046,P0275,0.3333333333333333,0.11099999999999999,0.2,0.0,1.0,4.27,4.77912349311153,0.591,0.889,120,4,7.808446079879914
U0046,P0280,0.0,0.05900000000000005,0.0,0.0,1.0,4.28,4.997212273764115,0.537,0.941,120,4,7.450537229938669
U0046,P0281,0.3333333333333333,0.22899999999999998,1.0,1.0,1.0,4.23,7.990576881743923,1.0,0.771,30,4,6.0673918009003645
U0046,P0291,0.3333333333333333,0.522,0.0,1.0,1.0,4.25,5.003946305945459,0.58,0.478,180,4,5.318856606145298
U0046,P0296,0.3333333333333333,0.791,0.6,1.0,1.0,4.13,4.927253685157205,0.342,0.209,150,4,11.266445794611313
U0046,P0302,0.3333333333333333,0.5660000000000001,0.6,1.0,1.0,4.49,7.126890808898808,1.0,0.434,90,4,16.417797654861072
U0046,P0303,0.3333333333333333,0.513,0.0,1.0,1.0,4.29,7.752335163302292,1.0,0.487,150,4,14.620522795518315
U0046,P0307,0.3333333333333333,0.8160000000000001,0.6,1.0,1.0,4.23,4.1588830833596715,0.352,0.184,180,4,14.480601863697354
U0046,P0317,0.3333333333333333,0.898,0.2,1.0,1.0,4.03,4.990432586778736,0.512,0.102,120,4,4.506267680742939
U0046,P0318,0.3333333333333333,0.399,0.6,0.0,1.0,3.64,3.5263605246161616,0.245,0.601,60,4,6.864816923851545
U0046,P0320,0.0,0.928,1.0,0.0,1.0,3.52,3.9512437185814275,0.257,0.072,30,4,14.310950177366385
U0046,P0324,0.3333333333333333,0.31599999999999995,0.2,0.0,1.0,2.89,5.438079308923196,0.474,0.684,60,4,12.250495902686215
U0046,P0326,0.3333333333333333,0.938,1.0,1.0,1.0,4.93,6.852242569051878,0.99,0.062,60,4,15.264258995716755
U0046,P0328,0.3333333333333333,0.15700000000000003,0.6,0.0,1.0,5.0,5.572154032177765,0.438,0.843,180,4,17.884257199485496
U0046,P0330,0.3333333333333333,0.795,1.0,1.0,1.0,4.19,5.327876168789581,0.598,0.205,45,4,13.760898493646925
U0046,P0332,0.3333333333333333,0.04500000000000004,0.6,1.0,1.0,4.09,4.852030263919617,0.297,0.955,45,4,16.690409172519864
U0046,P0335,0.3333333333333333,0.05500000000000005,0.6,0.0,1.0,2.91,6.810142450115136,0.759,0.945,45,4,17.04766289347334
U0046,P0338,0.3333333333333333,0.05800000000000005,0.0,0.0,1.0,3.47,4.574710978503383,0.318,0.942,180,4,13.335184814957787
U0046,P0339,0.3333333333333333,0.14800000000000002,0.0,1.0,1.0,3.6,7.602900462204755,1.0,0.852,30,4,9.309219191973677
U0046,P0345,0.3333333333333333,0.644,0.0,1.0,1.0,4.42,6.035481432524756,0.502,0.356,150,4,9.508291559601076
U0046,P0346,0.0,0.405,0.0,1.0,1.0,3.94,6.891625897052253,0.71,0.595,150,4,13.083771910704824
U0046,P0351,0.3333333333333333,0.45399999999999996,0.0,0.0,1.0,3.86,6.759255270663693,0.911,0.546,150,4,14.448313832316002
U0046,P0358,0.3333333333333333,0.44999999999999996,0.0,1.0,1.0,4.08,6.824373670043086,0.828,0.55,45,4,16.442248384352244
U0046,P0359,0.0,0.77,0.0,1.0,1.0,4.15,5.683579767338681,0.385,0.23,180,4,17.615268152508058
U0046,P0361,0.3333333333333333,0.10199999999999998,1.0,1.0,1.0,4.24,3.4657359027997265,0.315,0.898,120,4,20.787345301374344
U0046,P0367,0.3333333333333333,0.484,0.6,1.0,1.0,4.28,3.4657359027997265,0.364,0.516,90,4,19.470904753215642
U0046,P0369,0.3333333333333333,0.15100000000000002,0.0,0.0,1.0,4.22,6.679599185844383,0.722,0.849,180,4,8.746965815390839
U0046,P0371,0.3333333333333333,0.839,0.6,1.0,1.0,3.27,3.970291913552122,0.261,0.161,30,4,13.6207374359594
U0046,P0374,0.3333333333333333,0.65,1.0,1.0,1.0,4.18,4.59511985013459,0.424,0.35,90,4,18.75385867838781
U0046,P0380,0.0,0.819,0.0,0.0,1.0,3.71,6.342121418721152,0.567,0.181,150,4,10.0525780849859
U0046,P0388,0.3333333333333333,0.41300000000000003,0.0,1.0,1.0,4.38,3.6375861597263857,0.236,0.587,120,4,4.244908870396994
U0046,P0390,0.3333333333333333,0.9319999999999999,0.6,1.0,1.0,4.07,6.246106765481563,0.77,0.068,120,4,12.251263198813477
U0046,P0391,0.3333333333333333,0.587,1.0,1.0,1.0,4.18,3.912023005428146,0.403,0.413,30,4,14.39142009255526
U0046,P0392,0.3333333333333333,0.646,0.0,1.0,1.0,4.27,6.234410725718371,0.68,0.354,30,4,12.673106662459189
U0046,P0395,0.3333333333333333,0.261,0.2,0.0,1.0,4.07,3.5263605246161616,0.234,0.739,150,4,13.010005813640074
U0046,P0399,0.0,0.45299999999999996,1.0,1.0,1.0,4.08,6.318968113746434,0.659,0.547,150,4,13.431643420243192
U0046,P0400,0.3333333333333333,0.737,0.2,0.0,1.0,4.11,5.537334267018537,0.362,0.263,120,4,16.337994458660365
U0046,P0403,0.3333333333333333,0.14300000000000002,1.0,1.0,1.0,3.9,5.1298987149230735,0.376,0.857,150,4,10.43772755858707
U0046,P0405,0.3333333333333333,0.654,0.2,1.0,1.0,4.67,4.430816798843313,0.395,0.346,90,4,4.39487548161981
U0046,P0424,0.0,0.804,1.0,1.0,1.0,4.23,8.446556111816797,1.0,0.196,30,4,17.753368659243264
U0046,P0426,0.3333333333333333,0.062000000000000055,0.6,1.0,1.0,3.82,4.836281906951478,0.263,0.938,120,4,3.6877409745009113
U0046,P0427,0.0,0.599,0.2,1.0,1.0,3.81,6.927557906278317,0.653,0.401,45,4,13.643060517585498
U0046,P0438,0.3333333333333333,0.554,0.2,1.0,1.0,4.09,7.653494909661253,1.0,0.446,45,4,2.354408534638645
U0046,P0441,0.0,0.5900000000000001,0.0,1.0,1.0,5.0,4.867534450455582,0.426,0.41,150,4,9.62865991154204
U0046,P0447,0.0,0.475,1.0,0.0,1.0,4.58,6.903747257584598,0.815,0.525,120,4,6.188265404116301
U0046,P0452,0.3333333333333333,0.839,0.0,1.0,1.0,4.11,7.034387929915503,1.0,0.161,150,4,7.192685889121522
U0046,P0455,0.3333333333333333,0.20599999999999996,0.0,1.0,1.0,4.39,8.096208271650037,1.0,0.794,150,4,14.177134469744885
U0046,P0462,0.0,0.44399999999999995,0.0,1.0,1.0,4.16,4.663439094112067,0.492,0.556,150,4,12.755270078077203
U0046,P0463,0.0,0.04500000000000004,0.6,1.0,1.0,4.64,3.6888794541139363,0.486,0.955,180,4,9.866657434630552
U0046,P0484,0.3333333333333333,0.698,0.2,1.0,1.0,3.8,7.661527081358517,1.0,0.302,60,4,6.680066794012511
U0046,P0488,0.3333333333333333,0.22299999999999998,0.6,1.0,1.0,3.9,3.258096538021482,0.334,0.777,30,4,14.913874313997074
U0046,P0495,0.3333333333333333,0.78,0.0,1.0,1.0,4.0,5.53338948872752,0.423,0.22,60,4,15.918634043504694
U0046,P0497,0.3333333333333333,0.581,1.0,1.0,1.0,3.99,4.68213122712422,0.302,0.419,30,4,16.82686421624888
U0046,P0499,0.3333333333333333,0.5,0.2,1.0,1.0,4.91,6.269096283706261,0.682,0.5,120,4,15.108752530283178
U0046,P0500,0.3333333333333333,0.16100000000000003,0.0,1.0,1.0,3.84,6.18826412308259,0.439,0.839,180,4,10.33631177489711
U0047,P0002,0.3333333333333333,0.376,0.6,1.0,1.0,4.39,7.3277805384216315,0.958,0.624,180,7,32.53954759552187
U0047,P0006,0.3333333333333333,0.027000000000000024,1.0,1.0,1.0,3.89,4.941642422609304,0.534,0.973,90,7,13.311369085478573
U0047,P0009,0.0,0.883,0.6,1.0,1.0,3.64,5.877735781779639,0.429,0.117,30,7,16.25409702949571
U0047,P0023,0.3333333333333333,0.881,1.0,1.0,1.0,3.43,4.6443908991413725,0.5,0.119,45,7,23.585761397585575
U0047,P0030,0.3333333333333333,0.28800000000000003,0.2,1.0,1.0,4.25,6.670766320845874,0.706,0.712,150,7,36.73599469283384
U0047,P0033,0.3333333333333333,0.484,0.6,1.0,1.0,4.47,7.1276936993473985,0.868,0.516,90,7,20.449136748009867
